6639,Jason Betterton,3,6,0,42236
6640,Courtney Rosa,0,2,1,76094
6641,Mitzie Finnegan,13,7,1,49371
6642,Jason Betterton,15,3,1,57543
6643,Julius Kitchin,17,6,0,67614
6644,Cindy Rainer,12,3,1,86389
6645,Erwin Vanhouten,13,3,1,36526
6646,Romelia Gash,15,10,1,90952
6647,Brandie Stanfill,2,1,1,25400
6648,Dana Villescas,18,4,0,16206
6649,Roseline Baham,3,4,1,90596
6650,Nickie Pritchett,3,8,0,42817
6651,Michell Mendelsohn,9,9,0,36300
6652,Korey Wirth,18,1,0,99679
6653,Cindy Rainer,14,7,0,81035
6654,Celeste Moad,4,7,1,85174
6655,Tabatha Rueda,12,10,0,77622
6656,Collene Trojan,6,8,0,63587
6657,Esther Deramus,15,10,0,35386
6658,Noah Wash,7,10,0,6347
6659,Angella Hamid,3,6,1,2351
6660,Nubia Dildine,3,7,1,5104
6661,Marcelina Romney,16,10,0,37032
6662,Michelina Kreitzer,11,10,1,57337
6663,Corene Latshaw,6,11,0,26768
6664,Francina Heisey,4,4,0,81042
6665,Leatrice Hoyt,3,1,0,12656
6666,Darwin Dye,11,10,0,91755
6667,Heath Slocum,17,8,0,74958
6668,Mozelle Walt,14,11,0,2851
6669,Wanita Dvorak,18,4,1,44735
6670,Golda Lorenz,4,3,0,92852
6671,Danille Ferrara,17,10,1,47181
6672,Marlys Canale,11,5,1,87545
6673,Imelda Knarr,7,1,1,11454
6674,Wilber Conry,1,9,0,1676
6675,Gilda Pestana,5,7,0,93888
6676,Karyl Slough,4,2,1,43633
6677,Kittie Hames,4,3,0,92990
6678,Fermina Walko,6,8,0,99483
6679,Columbus Blazer,18,7,0,68970
6680,Guy Danos,15,2,0,48975
6681,Nicolle Stayer,16,9,0,75575
6682,Vashti Himes,1,7,1,15844
6683,Marco Westray,16,10,0,66155
6684,Noah Wash,14,2,0,76683
6685,Will Moody,2,7,0,34697
6686,Cornelia Boan,2,10,0,72539
6687,Julianna Landen,8,10,0,43974
6688,Tamiko Tso,11,9,0,16913
6689,Nu Claude,4,11,0,45777
6690,Keri Ruffin,15,1,0,66952
6691,Nubia Dildine,5,2,0,45838
6692,Portia Harling,9,11,0,88987
6693,Delcie Hardnett,17,5,0,27768
6694,Angella Hamid,16,11,0,97725
6695,Graham Garon,4,8,0,28627
6696,Giovanna Ripple,8,6,0,9558
6697,Sheena Rafter,13,11,0,80598
6698,Yadira Farris,0,3,1,8376
6699,Emelda Ayotte,4,7,0,98351
6700,Dovie Brickey,15,1,0,52912
6701,Tiesha Dymond,11,3,0,18737
6702,Nichelle Nantz,3,10,0,24924
6703,Heath Slocum,11,2,0,16717
6704,Graham Garon,13,1,0,74292
6705,Brandie Stanfill,11,11,0,50525
6706,Fidelia Klimek,9,5,1,68904
6707,Graham Garon,8,6,0,33407
6708,Adell Easterling,17,5,0,20857
6709,Pura Rising,7,9,0,23444
6710,Lorelei Deluca,0,4,1,82823
6711,Nicolle Stayer,13,2,0,90494
6712,Delcie Hardnett,0,9,0,18626
6713,Wilbert Yeung,6,4,0,84535
6714,Cristal Hennessy,6,8,0,16640
6715,Roderick Hardiman,6,10,0,70402
6716,Cristal Hennessy,16,11,0,21993
6717,Yon Tourville,17,11,1,94707
6718,Imelda Knarr,6,11,0,24186
6719,Elsy Galloway,1,10,1,31577
6720,Nelly Tacey,4,11,0,66823
6721,Mandie Purdie,2,10,1,57578
6722,Mozelle Walt,18,4,1,68941
6723,Courtney Rosa,14,6,1,18988
6724,Hildegard Leleux,12,3,1,76946
6725,Doyle Adolphson,15,11,1,5621
6726,Heath Slocum,0,5,1,37277
6727,Michell Mendelsohn,11,2,1,42073
6728,Elsy Galloway,17,8,1,38772
6729,Esther Deramus,3,1,0,99230
6730,Philip Dogan,18,9,0,62504
6731,Emelda Ayotte,1,1,0,81807
6732,Marcelina Romney,1,6,0,87190
6733,Branda Falgout,17,1,0,22730
6734,Man Sevin,0,7,0,71971
6735,Cornelia Boan,0,7,1,85207
6736,Eric Shedd,10,6,1,2158
6737,Pura Rising,11,6,0,57826
6738,Lorelei Deluca,11,11,1,7322
6739,Leonel Rentz,14,4,1,97173
6740,Yon Tourville,3,1,0,6605
6741,Lakita Belgarde,10,10,0,90927
6742,Pura Rising,4,8,0,58742
6743,Elsy Galloway,8,10,1,34396
6744,Cathey Oden,15,5,0,63674
6745,Jolie Isham,5,3,0,60227
6746,Rossie Justiniano,10,1,0,94381
6747,Portia Harling,3,5,0,67487
6748,Santos Mickel,12,8,0,240
6749,Isaac Knittel,6,10,0,63564
6750,Tabatha Rueda,18,10,1,85537
6751,Will Moody,2,5,0,77185
6752,Gerry Dorminey,0,6,0,38855
6753,Philip Dogan,4,4,0,2286
6754,Karyl Wierenga,14,8,0,50439
6755,Holli Amezquita,12,7,0,83671
6756,Leatrice Hoyt,4,8,1,76852
6757,Ghislaine Casas,6,11,0,88836
6758,Will Moody,1,5,0,45862
6759,Fidelia Klimek,7,5,0,10203
6760,Al Magnusson,16,6,1,74256
6761,Delcie Hardnett,2,1,0,31698
6762,Michelina Kreitzer,18,6,0,65982
6763,Tiffany Foutch,6,9,1,42100
6764,Annamaria Fanelli,2,11,0,40829
6765,Wilbert Yeung,8,5,0,4579
6766,Opal Siniard,8,5,0,80419
6767,Trudie Borgen,12,3,0,39744
6768,Trudie Borgen,3,5,0,18176
6769,Sachiko Deanda,11,11,0,18225
6770,Luanne Jerez,5,7,1,84932
6771,Doyle Adolphson,14,4,0,24218
6772,Pura Rising,8,3,0,46097
6773,Sylvester Peper,14,1,0,49414
6774,Dovie Brickey,0,10,0,73357
6775,Julius Kitchin,14,7,0,78928
6776,Opal Siniard,16,10,0,92824
6777,Karma Endo,3,9,1,19349
6778,Sarina Reddix,4,5,0,83742
6779,Isaac Knittel,11,7,0,11100
6780,Arlene Tarango,16,1,0,40745
6781,Hyon Racanelli,17,2,0,10543
6782,Lakita Belgarde,15,2,0,73466
6783,Tiffany Foutch,12,11,0,66099
6784,Santos Mickel,18,11,1,92224
6785,Gilda Pestana,16,7,0,67415
6786,Cathey Oden,8,2,0,37256
6787,Miesha Bertin,18,9,1,46029
6788,Christiane Mewborn,11,2,1,65310
6789,Alta Everette,5,3,1,71352
6790,Danille Ferrara,4,5,0,5430
6791,Patience Larkey,12,1,0,25354
6792,Opal Siniard,18,6,1,62413
6793,Portia Harling,11,5,0,27424
6794,Nu Claude,0,8,1,78168
6795,Ashton Underwood,17,3,0,1580
6796,Cornelia Boan,4,8,0,50122
6797,Somer Hartz,2,9,0,71341
6798,Julianna Landen,1,3,0,50726
6799,Cathey Oden,9,1,0,37629
6800,Mandie Purdie,11,11,0,48692
6801,Imelda Knarr,17,3,1,20772
6802,Fermina Walko,17,7,0,62468
6803,Shakia Rowlett,5,2,1,97552
6804,Estella Goodspeed,4,2,1,97988
6805,Tien Weller,17,1,0,19041
6806,Veronica Quarterman,1,2,0,34065
6807,Corrinne Stocking,12,9,1,3428
6808,Roderick Hardiman,12,7,0,95250
6809,Christiane Mewborn,15,8,0,98680
6810,Julene Steadman,15,11,0,52268
6811,Matha Tejada,3,9,0,98126
6812,Shanon Bohnert,9,9,0,36958
6813,Nakita Scull,3,1,0,57609
6814,Karyl Wierenga,15,3,0,77174
6815,Jess Maharaj,13,6,0,20766
6816,Guy Danos,15,7,1,70511
6817,Sachiko Deanda,17,10,0,55096
6818,Brandie Stanfill,0,10,0,97556
6819,Jenifer Gillam,8,7,0,33954
6820,Fermina Walko,13,7,1,93533
6821,Elsy Galloway,8,5,1,60706
6822,Elizabet Poling,2,7,0,63494
6823,Darrel Shead,5,4,0,30837
6824,Avery Bal,7,4,0,58413
6825,Wanita Dvorak,14,8,0,64671
6826,Marco Westray,11,9,0,37449
6827,Imelda Knarr,16,6,0,21795
6828,Nichelle Nantz,3,1,0,17849
6829,Blaine Wolcott,12,7,1,35998
6830,Lakisha Perkin,14,5,0,31356
6831,Sylvester Peper,13,6,0,69514
6832,Wilber Conry,10,10,0,9670
6833,Barbera Sanders,16,5,0,1772
6834,Gerry Dorminey,9,3,0,69696
6835,Fermina Walko,1,6,0,64572
6836,Beverley Shilling,9,10,0,21215
6837,Golda Lorenz,5,1,0,79894
6838,Noah Wash,11,5,1,39652
6839,Sheena Rafter,2,9,1,9963
6840,Somer Hartz,8,8,1,3073
6841,Arlene Tarango,17,1,0,74491
6842,Columbus Blazer,9,1,0,43864
6843,Jaqueline Reece,5,1,0,27816
6844,Will Moody,12,11,1,81678
6845,Nichelle Nantz,0,1,0,48283
6846,Ta Sprvill,3,9,0,51321
6847,Mandie Purdie,11,2,1,75012
6848,Patience Larkey,5,3,0,41448
6849,Leonel Rentz,12,8,0,46307
6850,Doyle Adolphson,10,8,0,25919
6851,Milford Buckler,7,3,0,51357
6852,Elizabet Poling,1,7,1,20886
6853,Will Moody,17,2,0,38821
6854,Cindy Rainer,4,4,1,13662
6855,Alta Everette,9,10,0,31477
6856,Nakita Scull,2,11,0,3074
6857,Isaac Knittel,15,10,0,94954
6858,Delcie Hardnett,3,4,0,34147
6859,Leatrice Hoyt,6,2,0,97700
6860,Della Mccrimmon,4,11,0,3574
6861,Alta Everette,8,8,1,16944
6862,Karena Hout,3,10,0,32352
6863,Estella Goodspeed,16,7,1,74715
6864,Hyon Racanelli,10,5,0,45954
6865,Shanon Erler,1,6,0,21660
6866,Eric Shedd,17,9,0,55650
6867,Jaqueline Reece,16,8,0,8969
6868,Trudie Borgen,4,10,1,51950
6869,Tosha Prestridge,7,2,1,47289
6870,Hildegard Leleux,1,11,1,98409
6871,Chang Ko,13,4,0,59656
6872,Nubia Dildine,7,6,1,93538
6873,Shanon Bohnert,0,7,1,74169
6874,Brandie Stanfill,6,3,0,62180
6875,Jason Betterton,12,4,0,47487
6876,Man Sevin,15,1,0,99952
6877,Elizabet Poling,13,5,0,44865
6878,Jason Betterton,9,8,0,7591
6879,Barbera Sanders,12,8,0,63573
6880,Adell Easterling,13,5,0,36069
6881,Carlie Riggan,17,2,0,61214
6882,Suzi Simmon,17,2,0,18383
6883,Barbera Sanders,0,3,1,82794
6884,Arlie Berthiaume,12,5,0,62228
6885,Beverley Shilling,4,1,1,98672
6886,Francene Kruchten,2,4,0,39532
6887,Cyndy Barone,5,10,0,62241
6888,Celeste Moad,13,6,1,23879
6889,Wanita Dvorak,2,11,0,70014
6890,Elsy Galloway,0,6,0,55190
6891,Floy Burwell,4,2,0,24717
6892,Man Sevin,15,6,0,28424
6893,Veronica Quarterman,9,10,0,62044
6894,Rossie Justiniano,9,2,0,59533
6895,Man Sevin,13,8,0,10511
6896,Leonel Rentz,1,7,0,54990
6897,Dana Villescas,6,7,0,73512
6898,Cassi Zayac,15,6,0,74883
6899,Sachiko Deanda,0,4,1,97924
6900,Rosemarie Ganley,17,2,0,74407
6901,Ta Sprvill,8,9,0,80171
6902,Sachiko Deanda,0,4,0,97810
6903,Agustin Routh,13,11,0,37347
6904,Rossie Justiniano,2,11,0,64580
6905,Audra Barahona,12,10,1,24868
6906,Guy Danos,15,8,0,4212
6907,Floy Burwell,5,8,0,18474
6908,Beverley Shilling,7,3,0,51923
6909,Shanon Bohnert,1,7,0,26349
6910,Marco Westray,9,8,0,6892
6911,Melia Archambeault,16,8,0,87330
6912,Daniele Porter,8,3,0,8578
6913,Shanon Erler,16,2,0,1096
6914,Tereasa Abril,5,4,1,78293
6915,Fermina Walko,6,1,0,37836
6916,Kendrick Wannamaker,13,6,0,50133
6917,Angella Hamid,4,6,0,53517
6918,Angella Hamid,5,3,0,99301
6919,Lillia Olmstead,7,10,0,11729
6920,Yessenia Statton,12,7,0,7909
6921,Alvera Mallette,0,6,0,27881
6922,Roseline Baham,17,8,0,76701
6923,Tereasa Abril,13,10,1,41400
6924,Elizabet Poling,3,2,0,33532
6925,Giovanna Ripple,2,6,0,97484
6926,Voncile Deangelo,17,1,1,63172
6927,Elizabet Poling,17,4,0,46412
6928,Angella Hamid,17,9,0,75603
6929,Shakia Rowlett,9,5,0,20650
6930,Kendrick Wannamaker,3,4,0,56559
6931,Nickie Pritchett,4,6,1,40982
6932,Princess Roof,5,9,1,25696
6933,Golda Lorenz,8,1,1,15886
6934,Hosea Cecil,18,7,0,96671
6935,Nannette Dimery,13,8,0,62807
6936,Christiane Mewborn,1,9,1,89236
6937,Esther Deramus,14,2,1,76170
6938,Marcelina Romney,15,2,0,82735
6939,Luvenia Byard,17,1,0,41377
6940,Ashton Underwood,4,5,0,18941
6941,Patience Larkey,9,5,0,88649
6942,Blaine Wolcott,15,11,1,88437
6943,Veronica Quarterman,5,4,0,49981
6944,Wilbert Yeung,18,11,0,48255
6945,Nelly Tacey,13,11,0,13673
6946,Sina Rando,15,1,0,29872
6947,Akilah Grote,17,2,0,91125
6948,Cathey Oden,16,9,0,31406
6949,Mandie Purdie,7,2,0,68708
6950,Beckie Neider,14,11,0,78978
6951,Arlene Tarango,7,1,0,43475
6952,Nannette Dimery,12,8,1,99294
6953,Tiffany Foutch,10,3,0,27560
6954,Christiane Mewborn,13,3,0,45152
6955,Vania Herzig,17,8,1,65083
6956,Sylvester Peper,14,10,0,54590
6957,Lillia Olmstead,11,3,0,82769
6958,Brandie Stanfill,15,10,0,74312
6959,Tamiko Tso,16,10,1,78372
6960,Shiloh Kaina,10,1,0,27533
6961,Erwin Vanhouten,5,3,0,64378
6962,Carlie Riggan,0,6,0,17528
6963,Holli Amezquita,14,8,1,5371
6964,Nicolle Stayer,18,5,0,49629
6965,Karena Hout,0,11,1,46126
6966,Patience Larkey,9,1,0,72817
6967,Corene Latshaw,9,11,0,86722
6968,Krystina Lapp,8,7,1,88592
6969,Michelina Kreitzer,1,8,0,50533
6970,Tracy Jimison,9,4,0,17036
6971,Yadira Farris,11,11,0,13040
6972,Jaqueline Reece,0,8,1,44003
6973,Yon Tourville,15,3,0,62426
6974,Danille Ferrara,4,3,1,27387
6975,Shiloh Kaina,0,7,0,2377
6976,Karena Hout,1,8,0,20426
6977,Esther Deramus,15,10,1,27190
6978,Vania Herzig,1,7,1,68155
6979,Sachiko Deanda,7,7,1,54994
6980,Stan Christensen,18,1,0,85336
6981,Taneka Crites,3,11,0,16614
6982,Ta Sprvill,15,3,0,87772
6983,Lakita Belgarde,17,1,0,88029
6984,Emelda Ayotte,4,6,0,89492
6985,Portia Harling,4,10,0,15438
6986,Leatrice Hoyt,12,6,0,26841
6987,Marlys Canale,5,1,0,58312
6988,Estella Goodspeed,6,3,0,99640
6989,Cornelia Boan,18,3,1,9356
6990,Eulalia Mcanally,12,7,0,52463
6991,Leatrice Hoyt,4,2,0,912
6992,Pat Vierling,1,2,0,88253
6993,Adell Easterling,9,11,0,14140
6994,Sheena Rafter,13,6,0,70978
6995,Eulalia Mcanally,11,9,1,77388
6996,Inocencia Hu,0,1,0,70981
6997,Lucas Rufus,14,6,1,96228
6998,Voncile Deangelo,13,1,0,63468
6999,Marcelina Romney,8,9,1,56189
7000,Fidelia Klimek,3,4,0,18402
7001,Esther Deramus,11,4,0,37631
7002,Branda Falgout,16,2,0,42143
7003,Vania Herzig,1,2,0,87668
7004,Korey Wirth,13,7,0,13930
7005,Jason Betterton,10,7,0,63089
7006,Francene Kruchten,3,6,0,50039
7007,Columbus Blazer,13,8,0,89634
7008,Wilbert Yeung,11,7,0,25986
7009,Arlene Tarango,11,8,0,69577
7010,Princess Roof,0,2,1,63391
7011,Will Moody,3,6,1,59851
7012,Opal Siniard,10,4,1,87688
7013,Roscoe Brzezinski,6,9,1,52522
7014,Carlie Riggan,2,7,0,12873
7015,Christiane Mewborn,3,7,0,17880
7016,Philip Dogan,9,5,1,47642
7017,Francina Heisey,10,3,0,99848
7018,Roma Stanford,8,9,0,40057
7019,Avery Bal,15,7,0,66361
7020,Tamiko Tso,11,7,1,36655
7021,Elsy Galloway,14,9,0,80616
7022,Cassi Zayac,11,1,0,5898
7023,Nannette Dimery,13,1,0,46068
7024,Dovie Brickey,9,8,0,78780
7025,Elsy Galloway,13,5,0,30676
7026,Nichelle Nantz,1,11,0,54091
7027,Yadira Farris,12,7,0,53001
7028,Lillia Olmstead,1,4,0,58142
7029,Tereasa Abril,11,4,0,68817
7030,Gerry Dorminey,15,1,1,52529
7031,Pura Rising,1,3,0,40393
7032,Holli Amezquita,4,8,1,15559
7033,Mitzie Finnegan,8,8,1,22338
7034,Tracy Jimison,10,8,0,82418
7035,Mozelle Walt,6,1,0,3064
7036,Cherie Vides,5,7,1,33585
7037,Collene Trojan,9,11,1,22889
7038,Estella Goodspeed,4,6,1,66759
7039,Yessenia Statton,10,6,0,87528
7040,Doyle Adolphson,11,1,0,1817
7041,Cindy Rainer,13,7,0,42414
7042,Julianna Landen,7,4,0,93524
7043,Breann Lucien,0,7,0,79709
7044,Michelina Kreitzer,16,10,0,48024
7045,Andree Melgarejo,4,11,1,30590
7046,Noah Wash,15,8,1,97294
7047,Golda Lorenz,13,4,0,1384
7048,Fidelia Klimek,8,5,0,31302
7049,Roma Stanford,14,2,0,74130
7050,Blaine Wolcott,9,6,1,22932
7051,Noah Wash,17,11,0,64451
7052,Tabatha Rueda,2,2,1,71733
7053,Roseline Baham,5,9,0,64886
7054,Tosha Prestridge,2,11,0,5085
7055,Jolie Isham,12,2,0,5863
7056,Sheena Rafter,11,1,0,60174
7057,Samara Bolin,7,1,0,77248
7058,Hwa Hovey,9,6,1,70127
7059,Adell Easterling,0,8,0,86031
7060,Sharan Lacombe,8,4,1,53297
7061,Giovanna Ripple,10,11,0,70383
7062,Ghislaine Casas,14,7,0,76312
7063,Guy Danos,16,3,0,39754
7064,Luanne Jerez,15,10,0,87249
7065,Elizabet Poling,8,7,0,10335
7066,Julene Steadman,2,1,0,82437
7067,Gussie Newbury,14,11,0,49642
7068,Barbera Sanders,10,5,0,36770
7069,Yessenia Statton,5,3,0,63923
7070,Sharan Lacombe,6,9,1,84397
7071,Marcelina Romney,16,4,1,22670
7072,Tamiko Tso,7,7,1,10475
7073,Avery Bal,0,6,0,81323
7074,Wilbert Yeung,0,9,0,52005
7075,Blaine Wolcott,14,10,1,84381
7076,Annamaria Fanelli,17,8,0,51887
7077,Vashti Himes,12,9,0,63127
7078,Milford Buckler,7,11,0,64715
7079,Carley Hubbert,15,5,0,81978
7080,Jenifer Gillam,2,11,0,20795
7081,Hosea Cecil,0,6,0,4846
7082,Inocencia Hu,17,9,0,53195
7083,Miesha Bertin,14,1,1,43352
7084,Eric Shedd,16,11,1,19964
7085,Sharan Lacombe,2,5,0,65102
7086,Krystina Lapp,8,3,0,4781
7087,Olen Bax,18,9,0,61665
7088,Holli Amezquita,9,7,0,75663
7089,Cassi Zayac,8,8,1,37963
7090,Akilah Grote,3,2,0,85196
7091,Princess Roof,7,7,1,36896
7092,Marco Westray,1,2,1,80832
7093,Trudie Borgen,9,1,0,75515
7094,Mozelle Walt,7,9,1,79981
7095,Holli Amezquita,15,5,0,16743
7096,Ashton Underwood,14,8,0,16871
7097,Roseline Baham,11,2,1,13831
7098,Trudie Borgen,3,7,1,96905
7099,Karena Hout,15,8,0,85065
7100,Danille Ferrara,7,4,1,85861
7101,Wade Huffines,18,3,0,46241
7102,Faviola Steinert,16,8,0,65070
7103,Nakita Scull,18,11,0,78372
7104,Pat Vierling,1,5,0,65983
7105,Trudie Borgen,10,8,1,95896
7106,Taneka Crites,2,8,0,92316
7107,Kendrick Wannamaker,0,9,1,70123
7108,Antwan Triggs,10,11,0,44774
7109,Tereasa Abril,8,3,0,57077
7110,Vania Herzig,11,7,0,96988
7111,Jolie Isham,15,4,0,19484
7112,Tien Weller,18,3,1,38471
7113,Darrel Shead,12,7,0,69381
7114,Veronica Quarterman,11,11,0,34038
7115,Tereasa Abril,11,3,0,14350
7116,Cherie Vides,12,7,0,4138
7117,Jared Lark,11,2,0,85301
7118,Danille Ferrara,4,6,0,99492
7119,Esther Deramus,7,9,0,78881
7120,Noah Wash,8,5,1,82442
7121,Alta Everette,15,7,0,92332
7122,Columbus Blazer,11,8,1,46650
7123,Lorelei Deluca,9,10,1,36782
7124,Sarina Reddix,2,2,0,16322
7125,Karyl Wierenga,4,2,0,85200
7126,Annis Acey,16,1,0,15209
7127,Nubia Dildine,10,4,0,81354
7128,Hosea Cecil,15,11,1,16985
7129,Wanita Dvorak,5,7,0,10147
7130,Santos Mickel,11,3,0,86352
7131,Shanon Erler,5,10,0,39160
7132,Cornelia Boan,9,8,1,27442
7133,Marlys Canale,9,11,0,32605
7134,Roderick Hardiman,15,2,1,79100
7135,Tabatha Rueda,8,10,0,33278
7136,Modesta Parrent,8,1,0,54097
7137,Kyoko Gaertner,18,9,0,54746
7138,Princess Roof,15,3,0,1755
7139,Sina Rando,13,9,0,3883
7140,Gussie Newbury,12,9,0,82420
7141,Wanita Dvorak,8,1,0,83718
7142,Andree Melgarejo,7,7,0,18028
7143,Man Sevin,12,6,0,68515
7144,Miesha Bertin,15,1,0,24590
7145,Della Mccrimmon,4,10,0,71377
7146,Gussie Newbury,11,4,0,30768
7147,Adan Summerville,7,7,0,6219
7148,Yadira Farris,9,10,0,65914
7149,Branda Falgout,5,7,1,42992
7150,Sylvester Peper,13,9,0,41664
7151,Emelda Ayotte,8,11,1,32371
7152,Exie Kleis,9,10,0,64343
7153,Tien Weller,6,4,1,85016
7154,Al Magnusson,6,11,0,14150
7155,Kyoko Gaertner,10,1,0,81516
7156,Kendrick Wannamaker,17,4,0,77589
7157,Della Mccrimmon,7,1,0,23800
7158,Branda Falgout,3,11,0,42887
7159,Faviola Steinert,12,1,0,69714
7160,Roscoe Brzezinski,8,2,1,52432
7161,Somer Hartz,6,11,0,19345
7162,Columbus Blazer,1,3,0,35056
7163,Guy Danos,6,9,1,70747
7164,Modesta Parrent,7,4,0,15225
7165,Jeanene Astin,4,2,1,49068
7166,Cyndy Barone,9,11,0,32620
7167,Hildegard Leleux,15,5,0,32555
7168,Erwin Vanhouten,12,6,0,45254
7169,Yon Tourville,4,10,0,99029
7170,Elsy Galloway,10,6,0,13886
7171,Kendrick Wannamaker,13,1,1,44581
7172,Yessenia Statton,2,10,0,30192
7173,Cyndy Barone,10,2,0,31803
7174,Lakisha Perkin,3,4,0,37042
7175,Milford Buckler,9,5,0,68967
7176,Lakisha Perkin,1,11,0,84053
7177,Nannette Dimery,0,5,0,48129
7178,Erwin Vanhouten,16,6,0,78771
7179,Marlys Canale,7,9,1,40999
7180,Andres Tolman,1,1,0,97567
7181,Tien Weller,6,10,1,53934
7182,Roscoe Brzezinski,1,5,0,90506
7183,Danille Ferrara,16,2,0,14358
7184,Michelina Kreitzer,1,1,0,69940
7185,Wanita Dvorak,6,1,0,72524
7186,Veronica Quarterman,6,7,0,6220
7187,Pura Rising,9,8,1,40717
7188,Marco Westray,9,8,0,50247
7189,Imelda Knarr,4,5,0,17905
7190,Tracy Jimison,4,2,1,62698
7191,Tabatha Rueda,2,7,0,78319
7192,Sachiko Deanda,18,5,0,39442
7193,Tamiko Tso,13,2,0,4948
7194,Eulalia Mcanally,11,6,0,76164
7195,Kittie Hames,8,8,0,41764
7196,Santos Mickel,9,10,0,20931
7197,Colleen Santelli,15,11,1,65038
7198,Graham Garon,12,10,0,20935
7199,Tiffany Foutch,5,9,0,73547
7200,Francene Kruchten,17,7,0,6574
7201,Gerry Dorminey,17,6,0,41821
7202,Nichelle Nantz,11,3,1,75534
7203,Jeanene Astin,14,7,0,49109
7204,Matha Tejada,2,4,0,29525
7205,Lorelei Deluca,3,5,1,1464
7206,Nickie Pritchett,10,1,0,82447
7207,Andree Melgarejo,11,10,1,79614
7208,Olen Bax,16,11,1,83848
7209,Annis Acey,12,11,0,96855
7210,Wilber Conry,3,11,0,59191
7211,Talia Keasey,1,2,1,5918
7212,Nichelle Nantz,3,11,0,92347
7213,Shiloh Kaina,12,4,0,51235
7214,Mozelle Walt,12,1,0,87142
7215,Philip Dogan,14,10,1,76375
7216,Marcelina Romney,8,2,1,85665
7217,Cindy Rainer,14,10,1,18111
7218,Alvera Mallette,16,2,0,22427
7219,Hildegard Leleux,15,5,1,36338
7220,Breann Lucien,3,8,0,61309
7221,Isaac Knittel,14,10,0,60859
7222,Karyl Wierenga,7,4,0,60355
7223,Agustin Routh,7,7,0,29376
7224,Shanon Erler,3,10,0,94572
7225,Dana Villescas,5,1,0,31644
7226,Rosemarie Ganley,3,10,0,48058
7227,Samara Bolin,2,4,0,30350
7228,Luvenia Byard,1,2,0,9711
7229,Holli Amezquita,4,3,0,60182
7230,Shanon Bohnert,18,3,0,45854
7231,Roscoe Brzezinski,13,3,1,26243
7232,Shanon Bohnert,18,10,0,96222
7233,Cassi Zayac,4,1,0,16402
7234,Veronica Quarterman,7,4,0,86910
7235,Jared Lark,15,8,0,6413
7236,Jenifer Gillam,11,10,0,24783
7237,Talia Keasey,17,2,0,96731
7238,Heath Slocum,16,6,1,4417
7239,Daniele Porter,10,10,0,92750
7240,Exie Kleis,2,9,0,30732
7241,Mitzie Finnegan,4,9,0,9899
7242,Isaac Knittel,2,6,0,90370
7243,Lucas Rufus,14,2,1,31055
7244,Danille Ferrara,15,5,1,84023
7245,Jason Betterton,13,6,0,88785
7246,Lakita Belgarde,14,2,0,69573
7247,Shanon Erler,0,1,0,56243
7248,Estella Goodspeed,13,6,0,904
7249,Jeanene Astin,3,2,1,87293
7250,Yadira Farris,15,5,0,40338
7251,Olen Bax,7,2,0,71142
7252,Trudie Borgen,13,8,0,12777
7253,Cyndy Barone,18,9,0,61718
7254,Michelina Kreitzer,8,7,0,15992
7255,Ashton Underwood,11,5,0,9197
7256,Nichelle Nantz,17,2,0,21731
7257,Della Mccrimmon,7,9,0,64188
7258,Nolan Mcgarr,11,11,0,32917
7259,Modesta Parrent,7,11,0,61119
7260,Pat Vierling,16,5,1,37228
7261,Milford Buckler,14,6,0,93569
7262,Hildegard Leleux,6,2,0,55242
7263,Celeste Moad,11,8,0,41412
7264,Yadira Farris,6,1,0,24643
7265,Wade Huffines,18,1,0,94030
7266,Wanita Dvorak,9,7,0,866
7267,Isaac Knittel,13,10,0,51653
7268,Vashti Himes,2,11,0,21724
7269,Luanne Jerez,7,8,0,40677
7270,Delcie Hardnett,10,3,1,27387
7271,Yadira Farris,4,7,0,95268
7272,Elsy Galloway,13,7,1,32960
7273,Agustin Routh,8,3,0,86217
7274,Guy Danos,1,1,1,16318
7275,Nichelle Nantz,18,7,0,46248
7276,Wilbert Yeung,16,1,0,69801
7277,Noah Wash,6,1,0,64164
7278,Leatrice Hoyt,13,2,0,71014
7279,Emelda Ayotte,2,1,0,92053
7280,Nakita Scull,11,7,0,8807
7281,Jared Lark,16,11,0,85964
7282,Lakisha Perkin,5,5,0,39217
7283,Trudie Borgen,15,2,0,99179
7284,Rossie Justiniano,0,5,0,19535
7285,Avery Bal,2,4,0,68992
7286,Blaine Wolcott,12,4,0,33467
7287,Jared Lark,10,11,0,4711
7288,Guy Danos,6,11,0,39838
7289,Cassi Zayac,5,2,0,96763
7290,Floy Burwell,18,7,0,93150
7291,Celeste Moad,17,7,1,56442
7292,Santos Mickel,12,8,0,69388
7293,Jason Betterton,12,6,1,26147
7294,Tamiko Tso,18,7,0,52181
7295,Marlys Canale,5,9,0,34717
7296,Audra Barahona,13,1,0,89850
7297,Danille Ferrara,11,1,0,92296
7298,Vashti Himes,15,5,0,57375
7299,Al Magnusson,17,8,1,2779
7300,Magda Victory,10,1,0,87704
7301,Modesta Parrent,5,1,0,80870
7302,Kendrick Wannamaker,3,4,0,69041
7303,Pura Rising,12,1,0,20550
7304,Noah Wash,5,1,0,82431
7305,Jaqueline Reece,10,10,1,62042
7306,Reiko Converse,18,9,1,22161
7307,Holli Amezquita,5,3,0,31790
7308,Dovie Brickey,15,5,1,26445
7309,Rossie Justiniano,1,5,0,63652
